Year,Day,Control,Heating,eCO2,Heating_eCO2
2011,121,92.435114,68.58899933,127.1878953,72.75145067
2011,122,79.03008333,49.943896,87.499708,68.139056
2011,123,116.8857567,63.86602067,126.547878,113.0141733
2011,124,119.3827087,61.46440333,109.9805893,108.2923293
2011,125,91.93161667,60.505672,122.5122013,100.916954
2011,126,74.255754,42.72993667,97.91174467,73.917342
2011,127,74.22490333,32.38208933,70.89895867,55.24802533
2011,128,75.34073333,40.63949533,80.992802,76.45373733
2011,129,99.23890467,55.19027333,101.992662,103.50488
2011,130,74.87561933,41.077718,82.36793267,88.349718
2011,131,82.54429467,41.513966,100.469926,76.05752667
2011,132,81.30986067,38.02203,95.48588133,52.722704
2011,133,66.05779333,35.72087867,76.69091933,59.576508
2011,134,69.09496533,50.149968,96.49322933,76.37399133
2011,135,82.23029067,56.83983467,101.4555847,92.76508533
2011,136,106.3393593,98.70072333,103.3044047,115.8547413
2011,137,105.2581293,96.011862,108.7213013,104.6402333
2011,138,92.16704133,73.81499533,88.22689333,81.415616
2011,139,71.688626,67.54695067,81.34978267,70.01088667
2011,140,68.54225667,74.25169933,91.500002,83.110098
2011,141,65.733108,48.75201933,73.28332,77.10220133
2011,142,63.53032867,43.62085333,77.26241933,66.37790533
2011,143,63.573086,42.58898867,76.97243733,60.37819133
2011,144,51.63763533,31.62513267,61.275948,49.58916467
2011,145,52.09715133,34.83846733,68.40702733,53.44403467
2011,146,36.41300733,32.006508,59.541286,55.09162867
2011,147,43.46517867,25.85558,59.64637867,65.816298
2011,148,38.37611067,19.81053333,50.75556933,78.29126933
2011,149,42.49798933,22.411758,57.31248467,81.32808733
2011,150,41.074122,21.54787067,60.124328,71.549306
2011,151,27.809072,20.998978,62.48584667,57.36687133
2011,152,27.154314,27.67490533,65.07579267,50.089362
2011,153,15.51394,17.16229533,52.01317267,39.838366
2011,154,19.40270333,15.44516067,48.102308,38.46281933
2011,155,26.978294,20.52512733,60.44802133,41.70791533
2011,156,30.45052533,19.976312,56.29416667,46.977872
2011,157,53.62188733,40.41763067,59.35344733,62.87817
2011,158,69.66524467,71.236434,48.631776,65.41758
2011,159,66.157172,60.98451467,47.522452,53.56207867
2011,160,76.182634,66.18019667,56.23574067,58.72612933
2011,161,73.22791267,73.59067,72.11914533,63.529288
2011,162,63.15273467,78.799438,73.19445267,62.918948
2011,163,74.127566,89.29511533,89.44796133,75.07937133
2011,164,77.62517667,65.68520133,93.17691733,72.82291
2011,165,84.676842,87.71859533,78.70494267,58.55589067
2011,166,72.416452,69.87477533,75.298934,61.93028267
2011,167,77.999708,67.45946333,79.43659533,64.71844667
2011,168,87.94964867,84.83823467,101.3034353,88.562396
2011,169,86.17682333,67.03378133,84.85203667,101.200744
2011,170,94.13457667,74.13314733,102.108056,113.1807013
2011,171,84.027684,58.31641667,85.64460267,97.65462333
2011,172,88.32438067,60.508682,76.43043533,99.63177733
2011,173,85.94280267,59.22087667,85.00530733,112.37239
2011,174,46.84445,30.97287933,60.690328,83.24737267
2011,175,60.58259933,44.48619733,76.02661933,76.939514
2011,176,45.892256,33.774296,64.37157067,80.62572133
2011,177,56.70472067,36.58946533,63.521064,39.23228867
2011,178,43.08643933,29.85564867,53.308864,39.57893733
2011,179,44.75172733,30.26303733,62.594012,64.828414
2011,180,37.51346533,28.96868867,58.54350867,58.490908
2011,181,34.04639133,20.61228933,44.870166,45.811672
2011,182,46.436174,23.31756333,48.93655333,46.500822
2011,183,44.36628,25.839196,67.22250933,51.996484
2011,184,33.83227867,21.42754867,54.99570667,41.43803267
2011,185,25.95026067,20.787518,52.90293267,35.43100333
2011,186,40.169094,25.681954,66.74231067,45.45641667
2011,187,68.577602,33.055128,80.463776,45.297974
2011,188,56.168528,39.786008,107.5484873,69.43803733
2011,189,22.384742,26.98960933,86.95298733,45.96604333
2011,190,7.967558,14.130266,38.548458,21.11685467
2011,191,12.96678,20.54727067,50.323456,27.74958067
2011,192,27.84951933,32.02407267,107.2196573,41.46620067
2011,193,20.59876,28.80820867,89.013826,38.54230067
2011,194,14.30863133,25.343172,71.44359,34.49874133
2011,195,10.861452,22.546462,75.61000533,29.36936333
2011,196,10.700506,17.07333933,57.435278,24.05281133
2011,197,10.040232,18.41053333,67.73205933,36.91031333
2011,198,4.887114667,15.84405667,40.464162,27.246492
2011,199,8.906366,23.37301533,59.51825067,28.22399533
2011,200,18.65800933,28.47895067,81.01636933,37.24829267
2011,201,11.18362933,25.031932,61.30482,25.787922
2011,202,19.69652733,32.97165667,69.796254,26.25804
2011,203,19.801948,33.790724,85.13581267,31.05497133
2011,204,17.547902,29.15158733,63.08106733,25.17218933
2011,205,17.89586267,29.44965133,69.11361067,34.61279533
2011,206,15.97018733,34.48949467,72.79683533,31.08753667
2011,207,10.39697867,27.29394533,59.76991,24.81206533
2011,208,7.084528,21.17949333,43.69146267,20.27826067
2011,209,7.801664667,20.03106867,40.64035867,19.855674
2011,210,10.29496133,17.84285133,39.70534467,22.09083467
2011,211,8.718647333,14.71108,35.01022133,23.14032333
2011,212,7.569754667,13.32671133,32.33566333,23.939598
2011,213,17.33156467,16.24205467,31.16637533,19.396806
2011,214,11.31575667,17.16953467,37.49497867,20.148188
2011,215,8.385604,13.81941267,37.788116,19.57978133
2011,216,5.968538,10.33856067,24.91105333,14.48023
2011,217,6.857108,11.40350067,28.805162,17.24208267
2011,218,8.369796,12.23754333,34.01829467,17.01479267
2011,219,10.21986867,11.89485267,31.916638,18.84599733
2011,220,9.043552667,11.82932933,34.003566,19.55901067
2011,221,16.74693,18.69883333,38.47963533,14.508252
2011,222,2.633824667,25.692844,45.94423933,6.300014
2011,223,5.050526667,31.59456667,49.567472,5.861894
2011,224,7.751212,38.22276933,41.39877733,17.21213067
2011,225,5.000206,30.767506,32.70392733,16.24241867
2011,226,7.481426667,30.76198867,31.235012,17.925674
2011,227,8.929812667,33.83608467,38.055242,25.36181667
2011,228,8.746807333,24.81520933,33.73074733,23.798548
2011,229,7.290024667,24.664806,41.22727267,33.25401867
2011,230,8.562964667,31.55234,34.22704667,24.68514933
2011,231,7.686987333,43.645448,36.49863,17.05433133
2011,232,12.63896933,55.01335133,43.872336,24.331966
2011,233,11.76335,60.867438,44.54898867,25.13356867
2011,234,9.38463,50.82355667,36.19196667,23.177926
2011,235,6.302945333,51.13882,32.72482467,18.02935067
2011,236,8.474994667,48.30840467,32.46313733,22.44570733
2011,237,9.861751333,39.906102,36.5791,32.245106
2011,238,7.936728,30.70833333,29.48622,37.39668333
2011,239,4.334262667,30.29560867,23.43310867,15.53990067
2011,240,5.831235333,53.79252933,35.66085533,13.01598067
2011,241,8.198199333,77.87012267,44.690482,13.38800733
2011,242,4.273579333,66.91421,33.83854733,7.748052
2011,243,3.066106,48.19157067,20.43641467,7.568416667
2011,244,4.131703333,46.949482,20.73133733,8.567058
2011,245,5.696527333,33.40379,20.11567933,15.1192
2012,1,0.979779333,26.14470533,9.603926667,2.289198667
2012,2,1.342251333,40.35318933,13.40415533,1.868241333
2012,3,2.160897333,30.236106,12.584564,3.868990667
2012,4,2.432420667,20.30564533,11.79958067,5.830668
2012,5,3.14195,23.42691133,13.53765267,7.758889333
2012,6,5.957283333,28.17328333,17.48467533,16.206404
2012,7,2.995538,34.70091867,18.68338467,3.823795333
2012,8,4.710388667,23.91652667,14.18547933,13.39307333
2012,9,7.295593333,32.07573267,19.62474067,16.584538
2012,10,6.352395333,37.87746467,19.520112,11.98324067
2012,11,6.024606,46.93277933,18.14686933,11.30041333
2012,12,12.243802,49.953722,22.86068267,15.35094933
2012,13,12.306936,34.84783933,20.42308867,22.23653267
2012,14,15.216604,35.123852,21.88708467,31.12674733
2012,15,16.79502067,44.85175333,23.392566,26.12048933
2012,16,20.88905667,61.34410933,27.68653867,30.319346
2012,17,27.64730533,76.53378533,34.67295933,42.99574333
2012,18,22.48822133,67.99363533,27.68092,28.67585933
2012,19,21.92086267,80.372376,28.40482067,20.529126
2012,20,24.97264,102.154032,34.00514133,22.29084133
2012,21,25.40235667,94.93829667,33.446524,23.27282533
2012,22,20.41271933,80.40607533,27.82348667,17.807624
2012,23,21.87767133,86.177202,31.56977733,19.070552
2012,24,24.23954333,66.376808,28.146488,22.53810867
2012,25,19.51837667,52.029408,28.451542,29.42462067
2012,26,25.556594,52.79140733,31.960584,54.25796733
2012,27,32.264678,66.94986,35.05255867,41.34956067
2012,28,36.62544933,78.31950267,38.22631067,47.58769267
2012,29,35.45880667,87.30251267,39.446058,37.34309133
2012,30,36.03439733,91.765082,43.41621267,35.982372
2012,31,41.95671133,87.84820267,49.53270733,56.994266
2012,32,44.39322933,88.94941733,49.03411533,50.22056867
2012,33,26.21200933,83.54132133,39.906738,22.074178
2012,34,22.96743667,110.9763307,50.62160533,25.90850933
2012,35,30.61456733,100.0663507,56.89281933,48.07111867
2012,36,27.99780267,97.58049133,48.06334733,26.88352933
2012,37,25.86133267,93.660176,42.55296133,24.03271333
2012,38,31.41022733,109.1597867,44.69808333,21.10380933
2012,39,40.204022,82.47281,46.98881733,43.07067733
2012,40,24.04339467,50.292174,35.58080333,33.626382
2012,41,23.71694267,55.29273333,43.20398333,42.26153267
2012,42,25.475442,67.92333133,51.06075467,28.27921
2012,43,15.72454667,63.25725467,46.228718,35.913614
2012,44,35.28795867,63.73774067,49.04461,42.001266
2012,45,23.97111933,55.46085,45.41427,29.22235733
2012,46,22.47712333,73.76827267,54.85771067,21.237876
2012,47,27.74439667,103.969364,77.88599267,30.32852867
2012,48,21.96407733,79.62429133,65.90990267,29.832034
2012,49,16.158518,60.304022,48.57025267,24.16206267
2012,50,18.08276333,59.11918867,47.43500933,21.81623533
2012,51,21.75435,61.55843533,55.47187133,27.48188733
2012,52,27.584564,44.6676,58.52746667,42.18554333
2012,53,23.712338,41.46752133,52.41319933,32.502792
2012,54,27.58602333,51.10553133,70.426968,43.550518
2012,55,23.79346933,44.69939533,63.540776,33.42066133
2012,56,23.29570133,32.92420467,44.26700333,32.68201067
2012,57,29.556018,39.53113133,62.74348933,43.85718533
2012,58,52.82252067,48.76864,68.117254,35.639994
2012,59,45.05077133,57.585692,75.40502667,35.935926
2012,60,43.55498,61.59201133,79.53265333,32.10777467
2012,61,29.80179533,55.72868267,64.48189733,18.658914
2012,62,20.135518,45.15189467,54.24935267,18.896294
2012,63,15.34237067,36.25744867,51.84171667,20.60884467
2012,64,26.294166,44.43663533,73.18436867,31.948052
2012,65,21.64969133,32.633136,64.821328,33.249898
2012,66,17.40234867,26.32415467,52.518528,31.083592
2012,67,36.53426733,38.03895267,60.73397333,29.08299933
2012,68,16.62849733,47.723462,78.80368067,22.51776133
2012,69,33.72609533,53.80013867,91.38101533,31.933816
2012,70,20.96500733,46.406544,83.70913067,28.21220867
2012,71,11.88519867,30.47909333,52.718818,16.618694
2012,72,11.61653133,32.057238,42.20951,10.32839133
2012,73,18.89164,35.44196067,65.94062467,23.173086
2012,74,21.346866,34.84640733,75.63908867,30.67322
2012,75,13.330852,28.88860667,62.952614,26.187758
2012,76,13.83422067,26.5757,46.93170933,18.61851667
2012,77,10.83416467,22.61181467,42.512644,14.81660467
2012,78,12.43839933,18.373884,44.191084,21.46187933
2012,79,10.57132267,15.58693667,49.051308,26.939664
2012,80,19.26831267,19.01414067,49.34107533,27.22307467
2012,81,22.14409,26.930334,62.65933467,27.55734667
2012,82,18.307782,28.97988667,64.937588,22.60229867
2012,83,10.027538,20.287212,49.85682933,17.80043733
2012,84,11.06221267,18.76922933,39.453262,14.63548467
2012,85,27.63060333,28.89750667,56.63049,21.00868667
2012,86,15.09217067,24.57090133,66.499478,24.683748
2012,87,12.324928,23.98741333,69.576268,26.31902133
2012,88,21.16115533,27.9664,58.022252,18.773628
2012,89,24.08132067,26.45408867,46.06379933,16.48475333
2012,90,20.63012333,26.154264,58.38247867,19.76259467
2012,91,15.66302867,21.998152,61.74708133,22.80641867
2012,92,17.344468,19.00533067,52.21049467,22.82417333
2012,93,16.889194,24.87799467,74.07121933,28.86839267
2012,94,12.84252933,19.85396467,50.364086,18.47420867
2012,95,11.44725733,16.77325333,50.90900733,23.44905067
2012,96,10.63643467,21.36781067,64.39787667,21.86538533
2012,97,17.05763733,17.926384,48.815042,21.09276933
2012,98,20.294018,17.861494,48.20182333,23.522224
2012,99,15.49542333,18.42667667,50.02181867,31.04035067
2012,100,60.336616,68.89175133,75.09326267,66.60640733
2012,101,61.80302867,66.289876,66.67670867,64.090318
2012,102,71.72648067,65.49256133,57.40347133,53.36285733
2012,103,72.00353467,77.74067067,59.96988,46.002074
2012,104,62.648188,78.07581267,68.754412,46.41313467
2012,105,56.01237867,78.75975467,71.963066,48.84165467
2012,106,57.10083,76.79469067,58.02936467,46.844478
2012,107,62.345216,81.053066,52.58946933,39.65607867
2012,108,86.80862267,95.65912467,73.35913,51.05997
2012,109,78.88452667,90.493186,78.062816,61.28559467
2012,110,71.53852,77.688014,67.79362867,54.03474667
2012,111,75.34099467,61.764148,50.832406,38.32897867
2012,112,82.34514933,61.93826933,58.970682,64.64472267
2012,113,107.5157113,84.96033067,109.32052,129.3729473
2012,114,88.71548333,66.213982,90.193066,112.9551787
2012,115,51.219038,43.73374933,55.293574,50.52335667
2012,116,44.87177867,25.87318667,31.961982,25.18336867
2012,117,55.73621733,26.77266467,35.570044,25.462568
2012,118,58.13075667,28.18785733,48.025036,59.28968333
2012,119,59.775054,24.36291733,43.7908,75.782908
2012,120,67.28611667,25.49329867,47.82582467,60.80174
2012,121,56.60453267,20.372992,39.68320733,35.50540067
2012,122,52.23175733,18.178838,35.29097067,22.378618
2012,123,43.00673333,20.32519267,38.21600933,26.16468733
2012,124,45.94594467,15.949614,37.20018733,25.27720933
2012,125,38.09414333,19.67610533,42.810372,28.689156
2012,126,45.44100467,23.10139,51.66719267,36.924142
2012,127,40.67757933,20.26795333,40.86186933,25.308284
2012,128,52.11156667,19.93274267,42.41489133,29.801782
2012,129,45.18947933,19.25439,44.529204,35.483864
2012,130,90.22631667,45.47470533,67.964672,59.32618533
2012,131,110.3358073,101.7477593,91.34085,92.23605933
2012,132,111.326,105.7672967,93.00289667,75.214764
2012,133,104.7015007,91.40315733,94.79432467,63.99995333
2012,134,110.16403,97.129404,109.3950987,70.318938
2012,135,99.857086,101.3388887,123.0127227,74.084742
2012,136,93.202612,89.08373933,106.3006767,69.53775733
2012,137,80.45709933,79.713306,84.81861133,53.45882467
2012,138,80.954896,76.45868267,77.64305067,46.30572333
2012,139,51.127586,38.00537267,57.91634133,56.95335933
2012,140,107.5415647,67.86480867,85.15745133,65.66356333
2012,141,91.97062867,64.39480467,71.01731867,53.14945733
2012,142,71.45606467,48.924778,54.28744533,41.87070533
2012,143,68.25323867,43.61408867,56.14962133,48.618908
2012,144,79.53408733,43.01067467,62.472796,69.91385067
2012,145,69.67988533,38.81562933,62.01050933,88.35918267
2012,146,62.06906333,28.93475733,50.27359533,66.304732
2012,147,80.67282133,30.983158,55.574674,57.82022667
2012,148,89.19594533,32.69056,72.43560667,62.94554267
2012,149,70.79868067,28.738274,68.16380933,46.211642
2012,150,49.89752133,22.84325933,60.19891067,42.817054
2012,151,45.34318733,21.37335,62.017264,38.12770667
2012,152,50.73289467,24.35024,69.26769933,36.69783533
2012,153,49.82624267,28.58311533,82.749158,44.96395667
2012,154,33.51702333,18.57318067,59.55057133,42.96424
2012,155,35.06590267,21.37391467,58.52208733,32.71377733
2012,156,37.10241,18.162472,53.78894067,27.914752
2012,157,53.063784,21.87719467,57.88836733,25.39747267
2012,158,33.21261067,22.899362,63.05751267,28.24274533
2012,159,16.33130467,12.594428,37.14567933,19.37537133
2012,160,17.19341267,13.852834,32.797314,16.214638
2012,161,16.84316133,13.78326667,34.55115667,17.184306
2012,162,21.898218,12.54610933,27.444668,13.13433267
2012,163,15.39747933,12.88303267,29.12103333,15.44656667
2012,164,15.07869467,11.132224,29.39191,18.007794
2012,165,24.60897467,13.6052,29.32959733,15.72052733
2012,166,29.67249067,14.11972867,38.00064733,20.70450933
2012,167,15.33278667,12.21548067,32.48553533,14.51168133
2012,168,17.62575867,12.85713067,36.69265,15.344308
2012,169,18.96427667,14.13766267,38.1471,16.60423267
2012,170,21.01077,18.04815267,57.60355533,18.37966267
2012,171,28.04096733,17.68139533,62.23552933,20.20995533
2012,172,15.71889933,14.46012667,38.83227,14.97791267
2012,173,8.440942,9.028802,39.94024667,16.94153333
2012,174,9.180671333,10.42554133,33.49920733,12.12069067
2012,175,6.234835333,8.72628,36.76096467,15.10476667
2012,176,7.299726,8.352852667,29.22181267,14.82455867
2012,177,6.889081333,8.995486,30.369542,13.060594
2012,178,15.63815467,8.902826,26.71272533,13.76527
2012,179,6.135814,6.412774,20.53637267,11.75089267
2012,180,5.236134,5.853636,21.97801133,11.384146
2012,181,4.373441333,4.797678,15.57002867,9.534212
2012,182,3.919668667,5.315164667,18.66097867,10.61270533
2012,183,6.054898667,5.260445333,19.10187467,11.37457333
2012,184,7.101853333,6.006082667,14.70772267,9.569236
2012,185,7.224278667,5.068502667,17.09080267,11.03940867
2012,186,5.655035333,4.695573333,12.97701533,9.141987333
2012,187,7.531527333,5.693691333,18.117282,10.78019267
2012,188,8.302224,5.682306,19.77747333,10.719636
2012,189,11.38878,6.430371333,16.732218,9.92192
2012,190,5.064063333,4.488833333,15.09931733,9.648195333
2012,191,7.878434667,6.521080667,17.388544,9.711247333
2012,192,7.876773333,7.417795333,21.82855133,10.52996267
2012,193,7.873797333,7.621730667,26.26148867,10.67926333
2012,194,3.054824667,4.394184667,15.35167867,8.171411333
2012,195,1.927536,3.024170667,11.07438933,7.443476667
2012,196,2.237498,4.787686,18.632448,8.577189333
2012,197,13.32091267,10.440868,36.40331,12.787674
2012,198,12.52450267,9.505256,38.55295733,14.07511867
2012,199,5.197124,6.647488,23.71065333,10.59634533
2012,200,5.003423333,5.840773333,19.53083933,8.968386
2012,201,5.706202667,7.955847333,20.955562,8.472148
2012,202,6.872882,8.631490667,34.85266333,13.29176467
2012,203,6.739554667,7.234578,31.68034867,12.99186
2012,204,3.793070667,5.610188667,18.00583533,9.782964667
2012,205,4.849112667,6.95668,19.91052533,9.580050667
2012,206,5.450246,7.731250667,19.663468,8.122646667
2012,207,2.940243333,5.304556,20.76409733,9.741216667
2012,208,3.018531333,4.931993333,21.52997467,10.08211533
2012,209,3.324233333,4.809146,16.11433067,8.465692667
2012,210,3.616159333,5.875134667,26.12581133,11.04045667
2012,211,4.619834,6.077368,29.99976467,10.17088667
2012,212,8.4,9.338317333,36.780314,11.84653733
2012,213,6.530140667,8.722522,38.697512,11.31072933
2012,214,7.062712,8.223731333,31.26786667,9.956558
2012,215,8.22684,9.584502667,36.58456267,11.37531933
2012,216,6.965869333,8.628427333,45.688092,14.107016
2012,217,6.187994,8.246504667,37.873832,11.61863867
2012,218,3.197893333,13.35013133,39.44208733,5.770754
2012,219,1.840042,16.713402,41.053862,4.79625
2012,220,2.70481,26.901076,45.24846867,2.429244667
2012,221,2.583956667,19.769838,32.919696,3.941004667
2012,222,2.413360667,9.022716,24.068726,6.362235333
2012,223,0.451672,6.632945333,15.619398,2.130986
2012,224,NA,6.619638667,25.18026333,7.105103333
2012,225,NA,5.031151333,24.03589867,6.878906667
2012,226,1.281155333,4.278878,22.78097,7.005466667
2012,227,1.549958667,4.369874667,22.84071733,7.929672
2012,228,NA,7.100445333,28.48481267,8.666537333
2012,229,NA,6.724964667,29.622894,12.47346933
2012,230,NA,7.218618667,30.75224133,11.43696733
2012,231,5.939816,11.53829267,27.51476467,7.275424
2012,232,5.928073333,13.00507,32.82751067,8.720980667
2012,233,4.471244,9.708994667,30.00386667,10.656742
2012,234,2.485636,7.831620667,25.16474067,9.909016667
2012,235,2.790689333,9.050527333,20.23502267,7.912944667
2012,236,3.846298667,11.29066067,25.13933467,9.186322
2012,237,4.627542,10.16745133,27.94720733,10.76365467
2012,238,0.730602667,6.525726667,19.50522333,5.039602
2012,239,2.483394667,19.08616267,34.52239467,3.646964
2012,240,3.215148,43.78035467,54.252774,2.753561333
2012,241,1.759631333,20.60328333,28.41650133,2.534779333
2012,242,1.058442,13.57557267,21.65526467,4.332578667
2012,243,1.048403333,12.31342267,22.08214333,8.067390667
2012,244,2.494300667,12.16055533,22.963264,11.49047333
2012,245,3.117624,10.05451067,23.90388067,15.55403
